,tweet
4793,"#EverydayQudsday 
Reef 4 #Shereen_Abu_Aqleh #IsraeliCrimes #IsraeliTerrorists https://t.co/ytkLyarKAV"
4794,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4795,"When will @UN @UNICEF @EUinIsrael calling for sanctions on the abominable, violent apartheid Israel? #BDS #FreePalestine https://t.co/F6UESxhTrU"
4796,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by #Israeli occupation snipers in Jenin, occupied West Bank.

#IsraeliCrimes 
#JournalismIsNotACrime

 https://t.co/Lw9hCLshhY"
4797,"I stand with Palestine 🇵🇸
#ShireenAbuAkleh
#IsraelTerroristState 
#IsraeliCrimes https://t.co/ojVGN9sMMp"
4798,"70 members of Harvard University's faculty have condemned the student newspaper, The Crimson, for endorsing the antisemitic #BDS movement which disproportionately targets #Israel.

We applaud these 70 individuals for taking a stand against hatred and bias. https://t.co/k3i5RZfneD"
4799,"#LongLivePalestine - #LowKey https://t.co/ujOUqsFKOv #BDS | #AllahuAkbar ! | the free press is murdered, by sniper, and the only thing #MSM reports is on the satanic warmongering #Biden ‘s proxy war . https://t.co/Dt9L6ls2AO"
4800,Btselem's video proves the malicious intent of the IDF to cover up their murder of journalist Shireen Abu Akleh.  #IsraeliMurders #IsraeliApartheid #BDS https://t.co/LNezSBDgEo
4801,"@parsifel43 @USAmbIsrael @AJArabic @AJEnglish @JustMariTine @not3bad @Pal_action @rachidabenamar Mr Ambassador. Israel will will investigate itself, and find itself ""not guilty"", as usual.
When will the US stop funding terror, in #OccupiedPalestine?
Or do citizens of the world have to unite to #DefundIsraeliTerror?
#BDS"
4802,"Since 20.09.2000, the murderous State of Israel killed 10,257  Palestinians of which  2,327 were children. Israel is a criminal state. #ICC4Israel #BDS #Apartheid #EthnicCleansing #warcrimes @IntlCrimCourt https://t.co/gFdk88NKUx"
4803,"Everytime Israel commits warcrimes, the West turns blind eye.
What if the Journalist Shireen was killed in Ukraine by Russian troops?
The outcry would be too loud
#Palestine #ShireenAbuAkleh #Hypocrisy #DoubleStandards #IsraeliCrimes https://t.co/u1eqe7Q9H7"
4804,They continue killing brutally #FreePalestine #CrimesAgainstHumanity #IsraeliCrimes https://t.co/p0awp0fAPt
4805,"The funeral of the #Palestinian teen Thaer Al-Yazouri who was shot directly in the heart by Israeli occupation forces in Al-Berih city.

Photos by WAFA News Agency 

#FreePalestine #IsraeliCrimes https://t.co/icC26dqoit"
4806,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by #Israeli occupation snipers in Jenin, occupied West Bank.

#IsraeliCrimes 
#JournalismIsNotACrime

 https://t.co/Lw9hCLshhY"
4807,"Media coverage: ""A picture showing the similarity of  Israel's killing of Palestinian child Mohammad al-Durrah in September 2000 and the killing of journalist Shireen Abu Aqleh by Israeli snipers today.""
#FreePalestine #IsraeliCrimes https://t.co/ipPPZmJ1XI"
4808,"#Terrorism #WarCrimes #HumanRightsViolations #CrimesAgainstHumanity by the #Apartheid regime. With impunity. Because ""the world"" aka Western colonizer allies 🙈🙊🙉
@JustinTrudeau @melaniejoly These are your ""shared values""?
#BDS https://t.co/DNs8OSJI3V"
4809,"Is there anything to be said in defence of #Israel's participation in the #Eurovision ? 

Any comment, @EBU_HQ?

Jonathan Sugarman
#Ireland @JewishPeace 
#Jews for #FreePalestine #Gaza
Against #IsraeliCrimes 

#EUROVISION #Europe #EurovisionRTVE https://t.co/Uh7dQWrUrR"
4810,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4811,"#LongLivePalestine - #LowKey https://t.co/ujOUqsFKOv #BDS | #AllahuAkbar ! | the free press is murdered, by sniper, and the only thing #MSM reports is on the satanic warmongering #Biden ‘s proxy war . https://t.co/Dt9L6ls2AO"
4812,Will YOU @BBCNewsPR @BBCNews @BBCNewsnight @LBC @GBNEWS @TalkRadioUK @Channel4News @GMB @guardian report on the Zionist #IsraeliCrimes / murder against the #journalist  ? Or is it always fucking Ukraine ? #MuslimLivesMatter #JournalismIsNotACrime https://t.co/vpQ9vhROQm
4813,"70 members of Harvard University's faculty have condemned the student newspaper, The Crimson, for endorsing the antisemitic #BDS movement which disproportionately targets #Israel.

We applaud these 70 individuals for taking a stand against hatred and bias. https://t.co/k3i5RZfneD"
4814,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by #Israeli occupation snipers in Jenin, occupied West Bank.

#IsraeliCrimes 
#JournalismIsNotACrime

 https://t.co/Lw9hCLshhY"
4815,"When Zionists are confronted w/ these crimes, their response is to deny it. The #ZIONIST #APARTHEID kIlls, w/ targeted  #sniper accuracy, the only witness to its satanic murderous genocidal atrocities, the #FreePress. #BDS #BDS #BDS | #R.#I.#P | #PalestineHolocaustMemorial https://t.co/8InLENTIYz"
4816,How quickly some have forgotten: Israel’s bombing of the AP building last year; Israel’s beating of Al Jazeera journalist Givara Budeiri; Israel’s numerous threats to close down the AJ. Israel doesn’t care for journalists; it cares to cover up Israeli crimes. #IsraeliCrimes
4817,"#LongLivePalestine - #LowKey https://t.co/ujOUqsFKOv #BDS | #AllahuAkbar ! | the free press is murdered, by sniper, and the only thing #MSM reports is on the satanic warmongering #Biden ‘s proxy war . https://t.co/Dt9L6ls2AO"
4818,#IsraeliCrimes against the indigenous people of #Palestine can't go unpunished. @IntlCrimCourt https://t.co/kytqDc2baW
4819,"Occupied #Jerusalem, this morning - TEN armd soldiers attack ONE deaf girl!

WHY is #Israel's ambassdor STILL in #Dublin, @MichealMartinTD @LeoVaradkar @simoncoveney?

Jonathan Sugarman
#Ireland @JewishPeace
#Jews 4 #FreePalestine
Agnst #IsraeliCrimes

#Eurovision2022 #EUROVISION https://t.co/CueuZgsnxC"
4820,"How many journalist and people need to die! For that the West will undrestand, that they Shouldn't supporting Israel?
#ShireenAbuAqla
#Palestine
#IsraeliCrimes https://t.co/Isma3QcTck"
4821,"No caption needed 💔
Here is #Palestine, here is the pain .. 💔😭

#IsraeliCrimes
#ShireenAbuAqla https://t.co/AtMd2ogVU7"
4822,@POTUS @FLOTUS @SecBlinken @SpeakerPelosi @LeaderHoyer @SenSchumer ETHNIC CLEANSING happening in YOUR NAME!! YOU are funding these WAR CRIMES!! YOU are giving #Israel free pass to ETHNIC CLEANSE Palestinians cause it helps you politically!! #IsraeliCrimes #SaveMasaferYatta https://t.co/lsFL1iPxa8
4823,@naftalibennett The reason the apartheid state of terrorist Israel’s lies are so crude and easily refuted is that it enjoys total impunity and sponsorship by the US empire and the #civilized Europeans. Disgusting. #boycottisrael #sanctionisrael #BDS https://t.co/HtHJLQTeYx
4824,@saritm0 @btselem @IsraelMFA It's noted it was wrong subtitles too. The only purpose of their video is to create muddy water ans confusion around their crimes. #ApartheidIsrael has used this tactic when they bombed AP Office in Gaza a year earlier. 50 Palestinian journalists were killed by #IOF since 2000.
4825,"Israel exporting its poison to India and Kashmir.
#Hindutva #BDS

A Tale of Two Bulldozers https://t.co/4qxpTHLNiZ"
4826,"#ShireenAbuAqla 
If it does matter to anybody, this is a new incident of the  #IsraeliCrimes 
#ShireenAbuAqla  was s reporter and she was knocked out by a sniper despite wearing the Press helmet and vest 
#ShireenAbuAqla"
4827,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4828,The establishment and the gatekeepers are counting on you to maintain the status quo. Please don't. Say with me: Israel is a criminal state  Boycott Israel. Divest from Israel. Sanction Israel. Stop vying for the love of a criminal state. #IsraeliCrimes #BoycottIsrael #RIPShireen
4829,"This video needs to reach the world
Occupation soldiers brutally assault a 12-year-old girl today in Jerusalem

#Jerusalem
#IsraeliTerrorism https://t.co/FoOoq8YdG5"
4830,Palestinian journalist #ShireenAbuAkleh was killed / executed in cold blood by #IsraeliOccupation forces today. Will Cdn media cover this crime? Will they speak out against the targeting of #Palestinian journalists by #ApartheidIsrael? #canlab #cdnmedia https://t.co/xGZEAWOqxb
4831,"Somebody remember this??
https://t.co/j25kwvUZZz
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن"
4832,"#شيرين_أبو_عاقلة
#ApartheidIsrael 

Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/A8Aek21bR7"
4833,"Director of Al Jazeera's office in Palestine, Walid Al-Omari: ""There was no shooting from Palestinians, and what happened was a deliberate murder by the occupation army."" 
#IsraeliCrimes #IsraeliTerrorism #شيرين_ابو_عاقلة https://t.co/jN2du5ePgB"
4834,"No outrage because she hasn't killed by the #RussianArmy nor she belongs to #Europe 
#RIPShireen  #IsraeliCrimes #Palestine https://t.co/5UZSpQP0cF"
4835,"How many journalist and people need to die! For that the West will undrestand, that they Shouldn't supporting Israel?
#ShireenAbuAqla
#Palestine
#IsraeliCrimes https://t.co/Isma3QcTck"
4836,"US War Crimes
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن https://t.co/LbosPqqJUH"
4837,"The last photo of journalist Shireen Abu Aqleh of Al Jazeera, taken for her only a few minutes before she was shot dead by an Israeli sniper in Jenin this morning.
#JournalismIsNotACrime #FreePalestine #IsraeliCrimes https://t.co/smlrQr7gzC"
4838,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4839,"A #CrimeMinister meeting an Absconder
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن https://t.co/4j4hNZ3th4"
4840,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4841,"They are going to have their own personal Bahria Town in Hell
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن https://t.co/pQ9SxqA1up"
4842,"All will be stripped off... No one will be spared... 
That's the beauty of how God works in mysterious ways..
Army lost credibility 
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور https://t.co/EAf26XFGVU"
4843,"""The colleagues of Al-Jazeera's Shireen Abu Aqleh mourn the death of their colleague who was shot dead by Israeli snipers earlier today in Jenin."" 
#JournalismIsNotACrime #FreePalestine #FreeSpeech #IsraeliCrimes https://t.co/OQPLPXGkQh"
4844,"Israeli occupation forces attack Palestinians in Madama village, south of Nablus. #IsraeliCrimes #Stand4AlQudas #Palestine 
#امپورٹڈ__حکومت__نامنظور https://t.co/2DgzHWNzFk"
4845,"The audacity to defend himself using Ayats..
Astaghfirullah
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن https://t.co/Uty1ahVRcD"
4846,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4847,"Dog has started biting the owners
#Ukraine #UkraineRussianWar
#Russia #IsraeliCrimes #مریم_غدار_کو_گرفتار_کرو
#MarchAgainstImportedGovt #امپورٹڈ__حکومت__نامنظور
#قوم_کا_مطالبہ_فوری_الیکشن https://t.co/tRbOD0LCoK"
4848,israel don’t know that when they kill our palestinian journalists we become their voices and take on their role instead. you kill one journalist 1000s are born instead. #ShireenAbuAqla #IsraeliCrimes https://t.co/3Sk5WHXc53
4849,"@jenny_aharon @MeryameKitir Not even the dignity to condemn the killing of yet another innocent woman by a - let's faced it - brutal apartheid regime. Disgraceful. 

#facts #IsraeliCrimes #IsraeliApartheid"
4850,@GiliDomany @Mannanan6 @BarbyWT @LinahAlsaafin You mean they’re not biased enough towards #ApartheidIsrael right? Shame on you
4851,Shame on #ApartheidIsrael
4852,#IsraeliCrimes against a #Palestinian #journalist I occupied #Palestine https://t.co/6i7xbbxfLJ
4853,"Watch: The #Israeli occupation forces shot dead Thaer Yazouri, 18,  in Al Berih city. Thaer was directly shot in the heart by an Israeli sniper on Al Twil mountain in the city.

#FreePalestine #IsraeliCrimes https://t.co/xOlZhUxGeU"
4854,"#Shereen_Abu_Aqleh
#IsraeliCrimes #IsraelTerroristState 
Another crime from the barbaric terrorist state of Israel https://t.co/GVWHXR0vBU"
4855,"""The colleagues of Al-Jazeera's Shireen Abu Aqleh mourn the death of their colleague who was shot dead by Israeli snipers earlier today in Jenin."" 
#JournalismIsNotACrime #FreePalestine #FreeSpeech #IsraeliCrimes https://t.co/OQPLPXGkQh"
4856,"Punishment of telling truth in 
#ApartheidIsrael:
https://t.co/5iCm87t4BO"
4857,"Get angry. Get loud. Speak up. Where is the global outcry? A fearless woman Speaking her truth. In her press jacket &amp; helmet. Israel aimed for the jugular

#IsraeliCrimes #IsraeliTerrorists #IsraeliApartheid RIP #ShireenAbuAkleh #ShireenAbuAqla #PalestinianLivesMatter #Palestine https://t.co/A0xfJ3FknB"
4858,"Now you are DUPLICATED 1000X
#شيرين_أبو_عاقلة
#ApartheidIsrael 

Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/TUrBMMAyz4"
4859,War crimes of #IsraeliCrimes https://t.co/zKGddCfHHU
4860,"IT WAS AN ASSASSINATION‼️‼️‼️

#BDS https://t.co/2BVkQNmxxB"
4861,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/eD01gsdQ0J"
4862,"One scene, one killer.
#IsraeliCrimes https://t.co/gbEgjPqnnI"
