,tweet
5009,"RT @KreaseChan: The Israeli occupation police force are calling the mourners ‘rioters’. Disgraceful as that is, I wouldn’t put it past thes…"
5010,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
5011,"""Anyway, Israel and the US have long been two peas in a sadistic pod; Israeli malevolence simply has a more intense geographic focus""

#ApartheidIsrael #US 

https://t.co/0mosIjLWrI"
5012,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
5013,"@RepMarieNewman People r shocked with images from #ShireenAbuAkleh funeral because caught live,for Palestinian that's daily life suffering,people after they get buried not safe from #ApartheidIsrael.Mom mourns over her son's grave because the occupation decided to raze the graves to make a park. https://t.co/JHoGVIbt6r"
5014,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
5015,The only truth #IsraeliCrimes https://t.co/4V9eGoayTv
5016,"RT @SDGMasterglass: +18!
When they shot the Palestinian girl and leave her to bleed and thwarted people to help her.
#ICC4Israel #BDS https…"
5017,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5018,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
5019,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/m3U6BLAXNy"
5020,"RT @ledetimes: Her last photo just before her death #ShireenAbuAqla 💔

#IsraeliCrimes #Palestine #PressFreedom https://t.co/sHdS5Y7YfV"
5021,"RT @zoolooy: Berlin goes off the deep end of anti-Palestinian #racism.
They have banned all memorial demostrations on the weekend for #Nakb…"
5022,"The moment under cover #ApartheidIsrael forces arrested Palestinian student, Maryam Abu Qwaider after taking a part in protest against brutal killing of journalist #ShireenAbuAqla; at Beir Al_Sabea University. https://t.co/3tUMr2lcKp"
5023,RT @SpiderQueer: @POTUS @VP @SecBlinken Intruding? Attacking after the #IDF executed #ShireenAbuAqla stop enabling #IsraeliApartheid #Israe…
5024,"@ms_kitka @Hamza_a96 @sarahcam3ron It's not the money...

...he's an apartheid supporting racist bigot in his own right...!!!

As are ALL in @_LFI...!!!

Any Labour member of LFI who supports #HumanRights MUST resign from that anti-palestinian hate group...!!!

#IsraeliApartheid
#IsraeliCrimes
#StarmerOut"
5025,"We urge the government of #Israel to stop its oppression. When the Wrath of God comes, it will be too late. Turn to Him before it is too late. 

Our Beloved Prophet Moses - Peace Be Upon Him - would condemn such immoral acts too. 
#IsraeliCrimes 
#IsraeliApartheid"
5026,"@FranceskAlbs Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
5027,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
5028,"@mahdahondabeat Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
5029,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5030,"@SusanDarraj People r shocked with images from #ShireenAbuAkleh funeral because caught live,for Palestinian that's daily life suffering,people after they get buried not safe from #ApartheidIsrael.Mom mourns over her son's grave because the occupation decided to raze the graves to make a park https://t.co/s9tTVRzj8x"
5031,"@haidareid, a Gaza-based university lecturer, shares with us the attempt of explaining the assassination of the Palestinian well-known journalist, #ShireenAbuAkleh, with his students. 
#IsraeliCrimes
#IsraeliApartheid
#FreePalestine
#BoycottIsrael
#BDS https://t.co/pE2lZA6AV2"
5032,RT @MuslimMatters: #ShireenAbuAkleh risked her life to report the truth about #IsraeliOccupation to the world. She bore witness to and repo…
5033,"RT @KateMario5: This is #Israel. No word to say. 
#ApartheidIsrael #IsraeliCrimes #IsraeliApartheid #Palestinian #Palestine #ShireenAbuAqla…"
5034,RT @scottishpsc: Justice for Shireen protest in Glasgow 14th May 2022. #ApartheidIsrael https://t.co/JDZzYQ8gDn
5035,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
5036,RT @ipsc_derry: Events in #Derry today to protest the murder of #ShireenAbuAqla &amp; to mark #Nakba74 #EndIsraeliApartheid #JusticeForShireen…
5037,@Peston EVIL #ApartheidIsrael #FreePalaestine https://t.co/qeq9RUKUTt
5038,RT @ipsc48: Apartheid Israel murdered Shireen Abu Akleh &amp; today beat her mourners &amp; attacked her funeral. Why? Because there is no accounta…
5039,"@jjz1600 People r shocked with images from #ShireenAbuAkleh funeral because caught live,for Palestinian that's daily life suffering,people after they get buried not safe from #ApartheidIsrael.Mom mourns over her son's grave because the occupation decided to raze the graves to make a park https://t.co/wf15eJ8dFN"
5040,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
5041,"RT @Africa4Pal: Their crime? Being Palestinian in Palestine. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/x42PpKVypT"
5042,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
5043,RT @NesmaJa97: A Palestinian father from the village of Burin in the occupied West Bank named his daughter 'Shireen' honoring the Al Jazeer…
5044,"@TonyKaron People r shocked with images from #ShireenAbuAkleh funeral because caught live,for Palestinian that's daily life suffering,people after they get buried not safe from #ApartheidIsrael.Mom mourns over her son's grave because the occupation decided to raze the graves to make a park https://t.co/SzWR5uenWb"
5045,RT @Petesypear: Going to start a little thread showing the brutality of the Israeli regime. Please feel free to share and add your own exam…
5046,"RT @miftahpal: More #IsraeliCrimes:

This morning, 23-year-old Walid Al-Shareef succumbed to injuries sustained from Israeli occupation for…"
5047,"RT @MsParaDoxy: @Hamza_a96 Reminder that under Keir Starmer’s leadership, Jewish people are being expelled from the Labour Party for ‘antis…"
5048,"RT @Palestinell: One scene, one killer.
#IsraeliCrimes https://t.co/gbEgjPqnnI"
5049,RT @ehab_judeh: A group of ‘israeli’ squatters rushed into a Semitic Palestinian building in the Palestinian city of Hebron in an attempt t…
5050,RT @MaccLabour: @UKLabour You campaigned on Public Ownership. Where’s that gone ? You lied #ApartheidIsrael
5051,"RT @SofieMadridista: The martyr journalist Sherine Abu Aqleh,She was the sound of truth, justice and patriotism. 
God rest her soul 💔💔
#Isr…"
5052,@abierkhatib The colonists think they can do this and get away with it which they have up to now. The tide will change. They can not silence the truth forever. Israehell's doomsday will come along with the karma they deserve. #PalestineWillBeFree  #BDS #IsraeliApartheid #SanctionIsrael
5053,RT @redsarah99: Boycott Israel. Pass it on. #BDS 🇵🇸 https://t.co/gy8ErvDZhX
5054,Journalist @GivaraB saying goodbye by to her colleague and BFF #ShireenAbuAqla who assassinated by #ApartheidIsrael army while she was reporting wearing her press jacket and helmet. https://t.co/dWDbZgOyv7
5055,"So is this where you spin your brutal attack during #ShireenAbuAqla funeral &amp; claim the coffin attacked you? You had to attack it back? Or the pallbearers each had 4 arms, 2 were throwin plastic bottles. Fail.
#IsraeliApartheid #IsraeliCrimes #IsraelTerrorism #IsraeliWarCrimes https://t.co/6RJv3irkCk"
5056,"RT @A7medAdelSa3d: @HojeratSojoud #IsraelApartheid shot a Palestinian journalist #ShereenAbuAkleh , and now they are lying about it. #Boyco…"
5057,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
5058,"@POTUS What about Jews who support Israel

#ApartheidIsrael https://t.co/uvWUgQDDNr"
5059,RT @MuslimMatters: #ShireenAbuAkleh risked her life to report the truth about #IsraeliOccupation to the world. She bore witness to and repo…
5060,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5061,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5062,"RT @ehab_judeh: We are one ❤️🇵🇸🕊🌺🙏🤲🌍

This tragedy has revealed Palestine was never a religious conflict but a people’s liberation movement…"
5063,RT @BarakahFoodAid: @Keir_Starmer Calling out Israel for being an Apartheid regime is NOT anti-semitic. What the establishment is doing has…
5064,"RT @SavingProject: @RashidaTlaib @StateDept Thank you for standing with us, and thank you for your voice in this matter. Most of the reps i…"
5065,RT @ipsc_derry: Events in #Derry today to protest the murder of #ShireenAbuAqla &amp; to mark #Nakba74 #EndIsraeliApartheid #JusticeForShireen…
5066,"@Doylech @havaneas It's funny that by calling it ""law"" u would think it's their right to judge. It's OCCUPIED EAST JERUSALEM &amp; OCCUPIED WEST BANK so no military court can have any legitimacy. The land is Palestinian the air is Palestinian. Boycott #ApartheidIsrael"
5067,RT @MuslimMatters: #ShireenAbuAkleh risked her life to report the truth about #IsraeliOccupation to the world. She bore witness to and repo…
5068,"RT @Q_Hania: Hear! Hear!

#FreePalestine #IsraeliTerrorism #IsraelCrimes #IsraeliCrimes #PalestinianLivesMatter #Palestine #فلسطين #شيرين_ا…"
5069,RT @MaccLabour: @UKLabour You campaigned on Public Ownership. Where’s that gone ? You lied #ApartheidIsrael
5070,"I want to share the video of the funeral of #ShireenAbuAqla to show the brutality of the Israeli apartheid regime, but I can't bring myself to it. It's so painful and insulting to our humanity. #FreePalestine #EndIsraeliApartheid 
#Nakba74"
5071,RT @Talhaofficial01: Israeli forces shot Palestinian American Al Jazeera journalist #ShereenAbuAkleh  in the head today. She was wearing a…
5072,"Israeli Forces Attack Funeral Procession of Slain Palestinian Journalist

#Palestine #ShireenAbuAkleh #JournalistAssassination #IsraeliOccupation #AttackOnFuneralProcession #WarCrime https://t.co/WeCMNsH9n8"
5073,RT @Petesypear: Going to start a little thread showing the brutality of the Israeli regime. Please feel free to share and add your own exam…
5074,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5075,"Goog news is that
They are recognized as APARTHEID REGIME GLOBALLY NOW
#شيرين_ابو_عاقلة 
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO  #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria #Gaza https://t.co/xAPwgOLJZr"
5076,RT @redsarah99: Boycott Israel. Pass it on. #BDS 🇵🇸 https://t.co/gy8ErvDZhX
5077,#ShireenAbuAkleh risked her life to report the truth about #IsraeliOccupation to the world. She bore witness to and reported on the horrific and continuous operation of the colonization of #Palestine and the Palestinian resistance. #FreePalestine #Israel via @MuslimMatters
5078,@SecBlinken A bullet from Israeli sniper intrude into Shireen’s head. Israel intrude in stolen Palestinian land and American military aid intrude into #ApartheidIsrael every year. Stop defending murderers and land grabbers. https://t.co/gaFrnWGGK1
5079,#Israel is terrorist state and then don’t deserve to exist on the planet earth as they were cancer for Europe now a cancer for Middle East #IsraeliApartheid #IsraeliCrimes
5080,"@noatishby noob. No point arguing with you if you could arrive to this conclusion. Jews are never a problem; jews are good, intelligent people. Nobody even remotely think of hating jews in this case. It’s the #ApartheidIsrael #IsraeliCrimes https://t.co/7nohDHap4i"
5081,"@Jackiew80333500 #ApartheidIsrael forces always lie to cover their crimes, but independent research always proves: it's the israelis who do the killing. #ShireenAbuAqla https://t.co/nZ0dxlMCvI"
5082,RT @ipsc_derry: Events in #Derry today to protest the murder of #ShireenAbuAqla &amp; to mark #Nakba74 #EndIsraeliApartheid #JusticeForShireen…
5083,"""Yesterday #Israel was scared.
They attacked a dead woman's funeral procession.
Setting target the casket itself, in one moment they broke every moral barrier of human civilization.""
Greek article by @tony_rgps
on @Kouti_Pandoras
#Palestine
#IsraeliCrimes https://t.co/alq48PXy8d"
5084,"RT @zubayralikhan: Israeli occupation forces shot Walid Al-Shareef in the head at Masjid Al-Aqsa, the 3rd most sacred site in Islam, during…"
5085,@KateMario5 Is #Israeli the bully now????Are they Hitler now????? Shame on #IsraeliCrimes #Israeliareforces
5086,"RT @Quickieleaks: @AsaWinstanley @PhillipsBarrie @DavidLammy I have written an open letter to my MP calling for all political ""friends of I…"
5087,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5088,RT @ShamaAh88661370: @Normanjam671 @campbell582000 Boycott Israel. Pass it on. #BDS
5089,"@JamaalBowmanNY Israeli soldier choking a Palestinian girl by her scarf because he noticed her scarf has a Palestinian flag!
#IsraeliCrimes 
#IsraeliApartheid https://t.co/wT96aQSdUB"
5090,"@MiddleEastEye @LaraFriedmanDC Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
5091,"This brutal occupation attacks even the dead

#IsraeliCrimes 
#IsraeliApartheid 
#IsraeliPolice 
#فريق_نبض_الأقصى https://t.co/ZsPTne890R"
